date,location_id,city,state,region,sessions,page_views,bounce_rate,conversion_rate,online_orders,avg_order_value,revenue,ad_spend_social,ad_spend_search,ad_spend_display,impressions_social,impressions_search,impressions_display,clicks_social,clicks_search,clicks_display
2025-07-12,LA-001,Los Angeles,CA,West,1833,5464,0.3717,0.0377,69,34.13,2354.97,524.42,660.53,315.16,19140,16785,21740,502,1020,338
2025-07-16,LA-001,Los Angeles,CA,West,1564,5218,0.6366,0.051,79,18.66,1474.14,269.37,284.64,281.69,11157,4594,19138,273,202,324
2025-07-17,LA-001,Los Angeles,CA,West,1368,4411,0.5356,0.0294,40,20.26,810.4,423.29,558.44,267.32,17052,12912,11031,420,707,142
2025-07-18,LA-001,Los Angeles,CA,West,2068,7817,0.3662,0.068,140,26.39,3694.6,360.89,428.98,284.72,10283,12718,17352,248,732,140
2025-07-20,LA-001,Los Angeles,CA,West,1600,5052,0.5602,0.0423,67,32.6,2184.2,244.76,302.95,258.21,7237,4998,12419,142,236,146
2025-07-22,LA-001,Los Angeles,CA,West,1531,6162,0.5856,0.038,58,27.78,1611.24,323.42,571.46,134.41,13349,12656,7916,320,549,91
2025-07-22,LA-001,Los Angeles,CA,West,1531,6162,0.5856,0.038,58,27.78,1611.24,323.42,571.46,134.41,13349,12656,7916,320,549,91
2025-07-24,LA-001,Los Angeles,CA,West,1240,5116,0.4565,0.0604,74,26.54,1963.96,500.27,422.91,188.77,18827,7262,8499,586,315,121
2025-07-26,LA-001,Los Angeles,CA,West,1692,5517,0.4835,0.0718,121,24.49,2963.29,527.59,438.71,164.13,13433,11369,9824,454,659,86
07/27/2025,LA-001,Los Angeles,CA,West,1869,6067,0.3966,0.0593,110,33.11,3642.1,269.06,376.4,270.36,7432,10380,11046,210,668,124
2025-07-28,LA-001,Los Angeles,CA,West,1228,4685,0.5393,0.0582,71,27.81,1974.51,,388.64,203.32,14683,10520,10827,327,424,119
07/29/2025,LA-001,Los Angeles,CA,West,1577,4440,0.4791,0.0376,59,22.32,1168.55,328.22,509.07,214.74,9277,13264,11100,209,537,135
2025-07-30,LA-001,Los Angeles,CA,West,1238,4335,0.606,0.0309,38,23.28,884.64,402.38,370.62,269.46,11570,5667,11179,297,212,100
2025-08-01,LA-001,Los Angeles,CA,West,2222,9211,0.4491,0.0706,156,34.2,4948.75,205.7,465.67,166.13,8604,12693,10773,150,770,113
2025-08-02,LA-001,Los Angeles,CA,West,1851,6670,0.5544,0.0387,71,23.83,1691.93,195.19,689.96,245.02,5868,16957,11261,192,1094,114
08/05/2025,LA_001,Los Angeles,CA,West,1381,5266,0.4614,0.0254,35,21.1,673.41,515.11,718.55,270.03,13493,17725,16482,415,620,170
2025-08-06,LA-001,Los Angeles,CA,West,1066,3228,0.6196,0.0491,52,25.72,1337.44,430.93,331.09,164.79,13769,8603,7952,435,572,107
08/07/2025,LA-001,Los Angeles,CA,West,1217,3446,0.607,0.0666,81,22.44,1817.64,416.98,498.7,213.0,14795,11202,12043,403,480,173
2025-08-09,LA-001,Los Angeles,CA,West,2000,7541,0.6009,0.0595,119,27.18,3234.42,272.14,415.85,265.43,7189,12040,12279,178,789,108
2025-08-10,LA-001,Los Angeles,CA,West,1847,5392,0.4412,0.0767,141,34.35,4468.07,371.4,330.94,246.29,11132,8068,11173,333,376,101
2025-08-11,LA-001,Los Angeles,CA,West,1393,4699,0.3975,0.0799,111,25.81,2864.91,293.46,715.9,197.92,9518,18944,10473,280,1029,142
2025-08-12,LA-001,Los Angeles,CA,West,1639,6031,0.648,0.0381,62,23.46,1454.52,,250.42,317.27,18933,4792,17960,494,321,171
2025-08-13,LA-001,Los Angeles,CA,West,1292,4495,0.6254,0.0641,82,30.44,2496.08,242.24,636.34,285.5,8847,18208,16518,185,1078,227
2025-08-14,LA-001,Los Angeles,CA,West,1375,5257,0.3534,0.0666,91,24.81,2257.71,194.83,499.17,155.9,6828,9140,6472,202,417,80
08/15/2025,LA-001,Los Angeles,CA,West,2327,8776,0.3648,0.044,102,19.9,2029.8,458.58,302.58,152.37,16594,6752,9076,313,368,139
08/16/2025,LA-001,Los Angeles,CA,West,1587,5308,0.5282,0.0215,34,23.53,800.02,401.84,715.28,226.13,11217,11210,14595,213,503,227
2025-08-17,LA_001,Los Angeles,CA,West,1996,7942,0.3834,0.047,93,18.88,1755.84,373.68,337.82,245.58,11275,7514,15200,200,435,124
2025-08-19,LA-001,Los Angeles,CA,West,1557,5077,0.6056,0.0596,92,32.76,2823.26,413.79,350.96,211.37,18426,5788,10455,595,296,103
2025-08-19,LA-001,Los Angeles,CA,West,1557,5077,0.6056,0.0596,92,32.76,2823.26,413.79,350.96,211.37,18426,5788,10455,595,296,103
2025-08-21,LA-001,Los Angeles,CA,West,1338,4535,0.4556,0.0575,76,22.4,1702.4,360.45,629.71,270.19,15345,17856,17412,239,932,188
2025-08-22,LA-001,Los Angeles,CA,West,1890,5782,0.6412,0.0746,140,23.93,3350.2,254.43,306.52,249.92,10432,8563,12313,303,436,115
2025-08-23,LA-001,Los Angeles,CA,West,2096,6290,0.4453,0.0728,152,30.5,4636.0,496.85,438.74,218.7,16823,12726,14614,566,521,230
2025-08-25,LA-001,Los Angeles,CA,West,1099,3967,0.5007,0.0563,61,30.25,1845.25,486.77,475.89,153.0,14050,7368,9629,214,300,116
2025-08-26,LA-001,Los Angeles,CA,West,1602,5370,0.4873,0.0348,55,25.18,1279.0,316.93,390.19,266.76,12629,9328,14873,410,573,196
2025-08-27,LA-001,Los Angeles,CA,West,997,2875,0.4374,0.0439,43,23.53,1011.79,346.08,442.78,267.15,9029,10075,11825,285,484,180
2025-08-29,LA-001,Los Angeles,CA,West,1809,7256,0.4106,0.0473,85,22.63,1923.55,506.58,622.31,292.41,13916,10400,15638,309,529,185
2025-08-30,LA-001,Los Angeles,CA,West,1755,7506,,0.0627,110,25.42,2796.2,456.71,454.2,270.35,12491,7709,12459,342,309,156
2025-09-01,LA_001,Los Angeles,CA,West,933,3564,0.4234,0.0528,49,28.73,1407.77,477.09,263.48,155.58,18160,4097,10208,514,260,112
2025-09-02,LA-001,Los Angeles,CA,West,1046,3738,0.5237,0.0759,79,20.04,1583.16,312.68,421.89,136.24,10489,9811,6646,185,566,71
2025-09-04,LA-001,Los Angeles,CA,West,910,3613,0.6302,0.0792,72,23.24,1673.28,293.94,492.19,358.81,9428,8340,20408,239,460,263
09/07/2025,LA-001,Los Angeles,CA,West,1714,6005,0.4501,0.0536,91,,2297.83,281.39,619.29,193.87,9886,12298,7790,283,536,118
2025-09-08,LA-001,Los Angeles,CA,West,383,1492,0.4944,0.0576,22,33.22,730.84,300.64,616.31,219.35,11981,16964,10743,353,723,143
2025-09-09,LA_001,Los Angeles,CA,West,1271,5378,0.5213,0.0434,55,28.32,1557.6,450.55,578.53,195.48,11548,12269,10734,228,589,187
2025-09-10,LA_001,Los Angeles,CA,West,994,3598,0.5,0.0314,31,33.74,1045.94,368.51,612.26,154.39,15638,16734,10520,446,590,160
2025-09-10,LA_001,Los Angeles,CA,West,994,3598,0.5,0.0314,31,33.74,1045.94,368.51,612.26,154.39,15638,16734,10520,446,590,160
2025-09-11,LA-001,Los Angeles,CA,West,965,3556,0.5477,0.0387,37,28.03,1037.11,,394.02,166.21,15302,7796,8847,265,280,94
2025-09-12,LA-001,Los Angeles,CA,West,1444,4738,0.4234,0.0243,35,28.62,1001.7,339.71,302.44,232.98,13082,5017,9695,307,186,135
2025-09-13,LA-001,Los Angeles,CA,West,763,3116,0.4897,0.0279,21,31.91,670.11,348.58,458.68,284.27,13665,10082,13346,266,649,189
2025-09-14,LA_001,Los Angeles,CA,West,1286,4639,0.4554,0.0477,61,21.32,1300.52,397.6,301.15,144.7,16441,8116,7202,460,500,95
2025-09-15,LA-001,Los Angeles,CA,West,754,2669,0.5862,0.0527,39,22.4,873.6,208.04,686.81,257.81,7225,16402,13892,188,1031,135
2025-09-16,LA-001,Los Angeles,CA,West,849,2507,0.5951,0.0732,62,33.4,2070.8,180.07,310.43,155.81,6415,6472,8933,121,370,99
2025-09-17,LA-001,Los Angeles,CA,West,1547,5394,0.3883,0.0377,58,24.59,1426.22,199.13,577.61,316.98,6408,16126,20911,126,936,249
2025-09-18,LA-001,Los Angeles,CA,West,1046,4572,0.602,0.0293,30,34.96,1048.8,228.34,274.44,123.77,9002,6120,6572,313,204,94
2025-09-19,LA-001,Los Angeles,CA,West,1203,3748,0.5314,0.0547,65,32.47,2110.55,360.62,437.2,251.08,11662,12973,14322,339,447,183
2025-09-20,LA_001,Los Angeles,CA,West,1500,6469,0.3765,0.0483,72,30.74,2213.28,208.11,544.17,311.54,6503,8593,15672,198,418,205
2025/09/21,LA-001,Los Angeles,CA,West,1426,5359,0.3684,0.0484,69,,1394.14,471.2,539.67,188.84,12557,12187,12377,258,430,133
2025-09-22,LA-001,Los Angeles,CA,West,729,2364,0.5602,0.0491,35,31.69,1109.15,303.43,280.51,154.82,13253,4856,8496,462,295,88
2025-09-23,LA-001,Los Angeles,CA,West,1109,3673,0.5738,0.0651,72,27.29,1964.88,434.02,467.8,154.84,18404,7100,10500,441,405,184
2025-09-24,LA-001,Los Angeles,CA,West,1177,3965,,0.0259,30,29.3,879.0,458.33,599.56,296.24,16854,10746,14848,485,399,200
2025-09-26,LA-001,Los Angeles,CA,West,1537,6755,0.547,0.0701,107,34.18,3657.26,434.91,297.59,325.55,12002,7393,21810,315,507,369
2025-09-27,LA-001,Los Angeles,CA,West,1444,6260,0.581,0.0394,56,21.17,1099.82,317.81,399.67,134.41,14019,7581,7152,348,509,100
2025-09-29,LA-001,Los Angeles,CA,West,1230,3967,0.4838,0.0738,90,20.96,1886.4,515.84,559.01,183.94,20118,15970,10528,509,1079,135
09/30/2025,LA-001,Los Angeles,CA,West,1123,4705,0.4946,0.054,60,33.93,2035.8,425.46,432.3,271.75,18795,7072,15228,643,234,191
2025-10-01,LA-001,Los Angeles,CA,West,904,2661,0.5398,0.0641,57,20.81,1186.17,439.11,524.61,237.42,11530,12122,11688,296,768,146
2025-10-04,LA-001,Los Angeles,CA,West,1254,5374,0.3947,0.0548,68,33.76,1983.83,415.38,466.19,340.32,10765,11896,14945,198,380,165
10/05/2025,LA-001,Los Angeles,CA,West,1482,6176,0.4779,0.0687,101,34.71,3505.71,296.72,708.41,258.23,8232,19514,16473,249,1048,187
2025-10-06,LA_001,Los Angeles,CA,West,898,2667,0.6042,0.0567,50,31.33,1407.81,182.29,326.12,141.39,6933,9230,7421,215,562,110
2025/10/07,LA-001,Los Angeles,CA,West,578,2234,0.5848,0.0409,23,18.58,427.34,222.3,494.5,142.96,7166,13063,8033,138,794,117
2025-10-08,LA-001,Los Angeles,CA,West,1020,2930,0.5435,0.0371,37,25.67,949.79,469.86,604.04,130.4,18704,17440,5904,574,861,54
2025-10-10,LA-001,Los Angeles,CA,West,1764,7547,0.4627,0.0332,58,26.27,1523.66,500.58,309.57,342.69,17069,6442,15109,501,356,268
2025-10-12,LA-001,Los Angeles,CA,West,1666,7175,0.5311,0.0674,112,29.03,3251.36,241.18,705.67,325.2,6446,19656,17780,225,1054,291
2025-10-13,LA-001,Los Angeles,CA,West,1159,3255,0.6441,0.0224,25,26.27,656.75,192.1,494.94,235.02,7868,13521,12590,155,707,102
10/14/2025,LA-001,Los Angeles,CA,West,1209,4011,0.561,0.0715,86,30.83,2374.27,457.86,659.62,217.29,18679,13559,11718,516,873,102
2025-10-16,LA-001,Los Angeles,CA,West,1344,5444,0.3664,0.0767,103,29.63,3051.89,219.95,415.48,268.59,7106,7324,15246,116,427,153
2025-10-17,LA-001,Los Angeles,CA,West,1681,6835,0.4176,0.0412,69,22.91,1580.79,279.77,270.42,202.85,9714,6192,8860,283,353,118
2025-10-18,LA-001,Los Angeles,CA,West,1328,5745,0.4365,0.0774,102,20.3,2070.6,430.95,478.24,330.0,15261,11673,16102,524,602,150
2025-10-20,LA-001,Los Angeles,CA,West,1039,3636,0.4528,0.0588,61,23.88,1456.68,430.87,644.12,226.86,13392,10936,14446,246,441,185
2025-10-21,LA-001,Los Angeles,CA,West,913,3859,0.5579,0.06,54,21.03,1135.62,194.81,391.98,150.35,5884,6964,8551,92,297,97
2025-10-22,LA-001,Los Angeles,CA,West,1492,5339,0.4461,0.0203,30,30.69,920.7,299.26,578.62,233.74,9216,16872,16226,243,605,221
10/23/2025,LA-001,Los Angeles,CA,West,954,4034,0.4838,0.0255,24,19.41,465.84,390.04,346.63,344.56,11919,5316,19347,284,302,171
2025-10-24,LA-001,Los Angeles,CA,West,1666,7082,0.4609,0.0424,70,23.2,1624.0,531.91,659.66,141.02,21040,14290,9840,653,593,157
10/25/2025,LA-001,Los Angeles,CA,West,927,4150,0.3698,0.0776,71,30.98,1959.71,,438.97,253.4,19962,11557,11176,373,523,151
2025/10/26,LA_001,Los Angeles,CA,West,1508,4895,0.6368,0.0701,105,26.3,2761.5,501.37,440.24,238.05,19431,8219,10374,399,573,89
2025-10-27,LA-001,Los Angeles,CA,West,785,3326,0.3989,0.0235,18,23.77,427.86,228.78,318.39,185.44,7639,9131,9398,158,467,163
2025-10-28,LA-001,Los Angeles,CA,West,1001,3968,0.4403,0.0611,61,29.86,1653.89,476.39,246.19,244.36,15463,5483,12269,513,186,117
2024-10-28,NYC-001,New York,NY,Northeast,852,3052,0.3729,0.0691,58,33.74,1956.92,243.47,345.03,263.41,10419,8268,16570,227,482,137
2024-11-02,NYC-001,New York,NY,Northeast,1086,4438,0.3628,0.0265,28,31.59,884.52,167.78,247.57,150.6,4416,6192,9433,135,413,94
2024-11-03,NYC-001,New York,NY,Northeast,1321,5334,0.4225,0.0542,71,20.14,1429.94,154.2,286.8,138.31,4724,8180,7761,162,277,78
2024-11-04,NYC-001,New York,NY,Northeast,999,3441,0.4143,0.0337,33,20.36,671.88,187.08,244.13,127.18,7529,6242,7212,119,269,66
2024-11-05,NYC-001,New York,NY,Northeast,871,3684,0.4927,0.0607,52,21.46,1115.92,297.49,242.07,187.61,11355,3939,8311,261,211,74
2024-11-06,NYC-001,New York,NY,Northeast,902,3810,0.5676,0.0367,33,30.27,998.91,231.89,515.8,228.77,7653,11418,13290,176,563,143
11/07/2024,NYC-001,New York,NY,Northeast,903,3569,0.6416,0.043,38,29.71,1128.98,336.59,238.53,115.3,13474,6324,7354,256,357,94
11/08/2024,NYC-001,New York,NY,Northeast,1215,5291,0.4651,0.0389,47,24.71,1161.37,159.86,422.67,272.07,4965,10816,14894,87,634,191
2024-11-09,NYC-001,New York,NY,Northeast,999,4446,0.5351,0.0412,41,34.63,1419.83,158.44,218.05,267.39,5066,5697,10911,166,248,97
2024-11-11,NYC_001,New York,NY,Northeast,960,3185,0.4513,0.0212,20,23.88,477.6,409.01,427.22,280.28,12406,10868,16155,430,490,192
2024-11-12,NYC-001,New York,NY,Northeast,742,2627,0.4991,0.0708,52,31.49,1637.48,310.75,314.94,109.51,13960,6623,5122,416,223,84
2024-11-13,NYC-001,New York,NY,Northeast,755,2501,0.5912,0.046,34,27.41,931.94,270.69,449.99,190.65,10900,7968,7732,316,514,106
2024-11-14,NYC-001,New York,NY,Northeast,672,2597,0.5067,0.0419,28,20.94,586.32,355.59,320.11,187.08,11155,8788,7844,212,408,127
2024-11-18,NYC-001,New York,NY,Northeast,928,3618,0.3611,0.0296,27,20.75,560.25,391.06,463.47,135.2,16444,13652,7378,253,878,65
2024-11-19,NYC-001,New York,NY,Northeast,836,2499,0.5703,0.076,63,27.11,1707.93,434.9,572.62,150.36,18566,10634,6565,578,459,90
2024-11-22,NYC-001,New York,NY,Northeast,753,2736,0.4624,0.0769,57,23.72,1352.04,354.82,585.33,275.89,15519,11967,16958,487,369,299
2024-11-23,NYC-001,New York,NY,Northeast,698,2384,0.5937,0.0273,19,32.8,623.2,266.54,563.92,178.6,11876,10620,7627,373,418,77
2024/11/24,NYC-001,New York,NY,Northeast,1178,4946,0.6321,0.0483,56,25.31,1417.36,365.22,550.7,264.05,15152,14030,14572,333,758,235
2024-11-25,NYC-001,New York,NY,Northeast,475,1583,0.3747,0.0295,14,27.02,378.28,399.19,505.27,269.39,15454,13586,13356,379,807,141
2024-11-26,NYC-001,New York,NY,Northeast,681,2930,0.4173,0.0769,52,33.73,1753.96,337.99,562.74,294.83,9789,14360,13285,225,677,140
2024-11-27,NYC-001,New York,NY,Northeast,570,2287,0.4072,0.0717,40,31.41,1256.4,298.25,252.08,271.27,11035,7544,13153,314,352,158
2024-11-28,NYC-001,New York,NY,Northeast,548,1544,0.39,0.0394,21,29.93,628.53,364.0,483.38,247.22,10965,7941,10324,237,312,176
11/29/2024,NYC-001,New York,NY,Northeast,741,2571,0.4613,0.0781,57,27.73,1580.61,,401.5,286.07,9707,6816,14166,248,243,129
2024-11-30,NYC-001,New York,NY,Northeast,747,2869,0.5785,0.0358,26,23.66,615.16,244.66,597.83,252.74,6856,16616,15094,212,533,143
2024-12-01,NYC_001,New York,NY,Northeast,689,2497,0.4979,0.0708,48,32.8,1574.4,178.07,547.27,136.13,5051,12385,6559,165,661,90
2024-12-03,NYC_001,New York,NY,Northeast,724,2865,0.5542,0.0437,31,28.24,875.44,401.09,261.51,116.21,16690,6509,6231,569,349,50
2024-12-04,NYC-001,New York,NY,Northeast,602,2344,0.447,0.0233,14,19.67,275.38,264.42,359.54,135.6,11714,10060,5786,375,367,91
2024-12-05,NYC-001,New York,NY,Northeast,627,2485,0.3894,0.0599,37,32.23,1192.51,296.89,554.17,195.29,10765,11829,12243,336,645,151
2024-12-07,NYC-001,New York,NY,Northeast,712,2522,0.6222,0.0487,34,20.95,712.3,420.87,536.62,204.62,13008,8433,8654,206,289,106
12/10/2024,NYC-001,New York,NY,Northeast,581,1804,0.4047,0.0436,25,19.87,496.75,239.29,434.88,191.0,9189,10592,9158,315,686,90
12/12/2024,NYC-001,New York,NY,Northeast,651,2588,0.6106,0.0779,50,,1421.5,335.55,589.57,172.15,12910,14948,8925,271,523,72
2024-12-14,NYC-001,New York,NY,Northeast,980,4060,0.4073,0.0381,37,26.15,967.55,156.55,266.44,130.48,6113,7848,7064,196,419,70
2024-12-14,NYC-001,New York,NY,Northeast,980,4060,0.4073,0.0381,37,26.15,967.55,156.55,266.44,130.48,6113,7848,7064,196,419,70
2024-12-15,NYC-001,New York,NY,Northeast,816,3053,0.4372,0.0492,40,26.52,1060.8,333.45,471.47,263.34,11590,12123,14707,271,516,126
2024-12-16,NYC_001,New York,NY,Northeast,454,1493,0.4077,0.0406,18,22.33,401.94,422.72,335.66,220.42,17690,8342,9684,369,487,170
2024-12-17,NYC-001,New York,NY,Northeast,594,1793,0.4098,0.0563,33,20.16,665.28,448.13,321.46,141.89,11624,4909,9425,257,178,153
12/18/2024,NYC-001,New York,NY,Northeast,439,1421,0.4521,0.0413,18,19.27,346.86,230.25,260.47,238.03,8129,6522,14565,272,309,183
2024-12-19,NYC_001,New York,NY,Northeast,711,3043,0.6233,0.0294,20,23.32,466.4,301.77,493.02,119.86,11449,9869,5289,366,469,64
12/20/2024,NYC-001,New York,NY,Northeast,960,3919,,0.0599,57,21.0,1197.0,,291.27,260.35,9199,6157,13997,294,380,162
12/21/2024,NYC-001,New York,NY,Northeast,920,2672,0.5778,0.0596,54,29.08,1570.32,167.34,452.64,242.67,6393,10318,11859,147,590,160
12/21/2024,NYC-001,New York,NY,Northeast,920,2672,0.5778,0.0596,54,29.08,1570.32,167.34,452.64,242.67,6393,10318,11859,147,590,160
2024-12-23,NYC-001,New York,NY,Northeast,587,1848,0.5133,0.0673,39,29.26,1141.14,416.3,512.63,180.9,12050,10008,7436,261,590,114
2024-12-24,NYC-001,New York,NY,Northeast,779,2965,0.4224,0.0664,51,30.49,1554.99,183.13,223.98,174.6,6874,4550,7234,192,159,79
2024-12-25,NYC-001,New York,NY,Northeast,627,2324,0.5287,0.041,25,23.19,579.75,364.46,468.97,242.87,12899,8776,12103,343,552,140
2024-12-27,NYC-001,New York,NY,Northeast,639,2352,0.4684,0.0358,22,26.73,588.06,282.02,572.41,197.91,12540,15659,8773,219,915,81
2024-12-28,NYC-001,New York,NY,Northeast,800,3534,0.5305,0.0445,35,20.49,717.15,,261.32,174.29,7264,5108,9512,223,182,132
2024-12-29,NYC-001,New York,NY,Northeast,937,3536,0.5197,0.074,69,31.39,2165.91,366.01,442.28,252.39,12845,9692,13502,308,626,151
2024-12-30,NYC-001,New York,NY,Northeast,515,2086,0.5438,0.072,37,30.17,1116.29,388.85,482.96,212.21,10683,11296,9713,292,599,82
2025/01/01,NYC-001,New York,NY,Northeast,599,2581,0.4833,0.0684,40,28.51,1140.4,163.5,544.79,104.65,5516,11562,6884,117,465,62
2025-01-03,NYC-001,New York,NY,Northeast,1062,3560,0.3582,0.0235,24,24.93,598.32,273.85,329.69,175.1,11379,5543,8068,341,296,104
2025-01-04,NYC-001,New York,NY,Northeast,864,2814,0.639,0.0605,52,22.56,1173.12,385.56,321.85,181.35,10286,7897,8360,353,354,149
01/05/2025,NYC-001,New York,NY,Northeast,1137,4786,0.4368,0.0783,89,18.51,1647.39,294.66,439.15,267.9,9606,8902,15797,256,448,133
2025-01-08,NYC-001,New York,NY,Northeast,683,2704,0.4528,0.0357,24,30.92,742.08,223.78,593.21,168.33,7652,14232,6813,220,794,54
2025-01-09,NYC-001,New York,NY,Northeast,570,2358,0.5447,0.0247,14,19.01,266.14,,468.9,170.6,14500,12853,8656,268,780,129
2025-01-13,NYC-001,New York,NY,Northeast,540,1727,0.4981,0.0418,22,23.13,508.86,362.09,283.63,139.22,14998,5939,9202,395,295,124
2025-01-18,NYC-001,New York,NY,Northeast,1053,3291,0.5534,0.0795,83,29.93,2484.19,225.88,424.05,190.79,9884,10437,13029,158,705,160
2025-01-19,NYC-001,New York,NY,Northeast,806,2871,0.3515,0.0317,25,19.85,496.25,157.61,494.98,295.62,5276,7977,14041,96,338,200
2025-01-20,NYC-001,New York,NY,Northeast,702,2250,0.4522,0.0233,16,24.0,384.0,433.06,510.3,223.91,17444,12441,12845,291,403,107
2025-01-21,NYC-001,New York,NY,Northeast,739,2771,0.4385,0.0429,31,20.08,622.48,219.93,439.83,231.94,5544,9130,14810,180,500,168
01/24/2025,NYC-001,New York,NY,Northeast,921,2881,0.522,0.0582,53,22.73,1204.69,367.39,377.85,148.63,15041,6010,7334,356,411,113
2025-01-25,NYC_001,New York,NY,Northeast,643,1863,0.5021,0.0701,45,32.67,1470.15,208.62,280.15,281.7,8491,5637,16912,245,390,236
2025-01-26,NYC-001,New York,NY,Northeast,718,2061,0.4158,0.0202,14,22.18,310.52,337.18,295.61,246.92,14853,5904,15359,283,220,274
2025/01/29,NYC_001,New York,NY,Northeast,615,2647,0.5657,0.0404,24,27.65,663.6,156.45,537.15,282.13,3976,13515,14492,122,465,251
2025-01-30,NYC-001,New York,NY,Northeast,656,2816,0.3696,0.0287,18,33.75,607.5,207.5,351.28,174.85,7675,10417,8276,122,569,81
2025-01-31,NYC-001,New York,NY,Northeast,908,2668,0.4912,0.0598,54,19.57,1056.78,375.39,458.03,201.83,13128,10060,10021,295,581,151
02/01/2025,NYC-001,New York,NY,Northeast,1095,3443,0.609,0.0438,47,23.55,1106.85,321.41,574.2,174.82,11574,9769,7433,276,430,102
2025-02-02,NYC-001,New York,NY,Northeast,1255,4890,0.4577,0.0249,31,32.4,1004.4,343.1,514.35,285.32,9252,8265,11740,175,312,132
2025-02-03,NYC-001,New York,NY,Northeast,948,3846,0.6237,0.0205,19,23.44,445.36,384.94,361.52,181.15,14088,8976,9811,355,542,93
2025-02-04,NYC-001,New York,NY,Northeast,591,1969,0.4064,0.0662,39,30.02,1170.78,284.99,423.38,174.94,10416,7165,11948,158,447,195
2025-02-05,NYC_001,New York,NY,Northeast,913,3775,0.6266,0.0292,26,34.22,889.72,338.95,441.2,221.57,14350,13104,10220,327,673,101
02/08/2025,NYC-001,New York,NY,Northeast,1055,3078,0.6389,0.037,39,22.35,871.65,170.99,222.98,203.71,4862,6220,10659,88,214,142
2025-02-11,NYC-001,New York,NY,Northeast,856,3763,0.5262,0.0501,42,29.8,1251.6,152.23,257.08,112.79,5021,6970,6290,166,454,79
2025-02-12,NYC-001,New York,NY,Northeast,642,1988,0.4247,0.074,47,30.6,1438.2,423.25,273.38,213.72,13912,7978,10085,450,326,144
2025-02-14,NYC-001,New York,NY,Northeast,940,2754,0.3816,0.066,62,,1480.56,225.83,402.43,192.43,5976,10228,12025,135,612,199
2025-02-15,NYC_001,New York,NY,Northeast,1040,4591,0.3921,0.0692,71,32.39,2299.69,155.42,240.21,158.83,5547,5011,6722,167,286,64
2025-02-17,NYC-001,New York,NY,Northeast,816,3278,0.6191,0.0434,35,23.59,702.19,381.72,506.85,285.76,12403,9416,12213,290,655,138
2025-02-18,NYC-001,New York,NY,Northeast,788,2644,0.5186,0.0314,24,21.92,526.08,431.68,248.32,142.76,13870,4371,7432,295,199,93
2025-02-21,NYC-001,New York,NY,Northeast,1240,4602,0.6472,0.071,88,21.33,1877.04,329.96,592.57,239.26,12722,17531,14549,275,971,245
2025-02-22,NYC-001,New York,NY,Northeast,1220,5465,0.4198,0.057,69,33.3,2297.7,371.37,502.9,223.95,9729,10368,10950,175,395,91
2025-02-23,NYC-001,New York,NY,Northeast,1467,5406,0.6433,0.0589,86,23.26,1869.72,249.38,296.9,207.86,10756,7415,9862,309,435,138
2025-02-23,NYC-001,New York,NY,Northeast,1467,5406,0.6433,0.0589,86,23.26,1869.72,249.38,296.9,207.86,10756,7415,9862,309,435,138
02/24/2025,NYC-001,New York,NY,Northeast,794,2498,0.3775,0.0556,44,32.22,1417.68,220.89,231.27,245.0,6898,5972,11600,127,238,125
2025-02-26,NYC-001,New York,NY,Northeast,788,2883,0.5705,0.0656,51,32.02,1633.02,155.94,352.57,270.81,6265,10162,15667,113,600,165
2025-03-01,NYC_001,New York,NY,Northeast,852,3097,0.6277,0.0764,65,34.51,2243.15,296.87,456.42,217.66,9848,7112,14724,223,374,146
2025-03-02,NYC-001,New York,NY,Northeast,1188,4640,,0.0641,76,22.5,1592.54,339.29,470.57,239.49,12861,8903,12852,368,357,180
2025-03-03,NYC-001,New York,NY,Northeast,997,3111,0.4769,0.0698,69,22.67,1564.23,440.31,463.39,176.56,13719,9811,11704,405,329,168
